F60,x,y,RA,DEC,F100,x1,y1,RA1,DEC1
0.6134070158,12,5,3.823576286,-39.36199672,1.776887774,12,5,3.823576286,-39.36199672
0.5903435946,13,5,3.797708333,-39.36199958,1.691091657,13,5,3.797708333,-39.36199958
0.5856928229,14,5,3.771840381,-39.36199672,1.67214179,14,5,3.771840381,-39.36199672
0.5335820913,15,5,3.745972439,-39.36198813,1.68734169,15,5,3.745972439,-39.36198813
0.6848434806,16,5,3.720104518,-39.36197381,1.703305244,16,5,3.720104518,-39.36197381
0.6848434806,17,5,3.694236629,-39.36195377,1.703305244,17,5,3.694236629,-39.36195377
0.7530282736,18,5,3.668368782,-39.361928,1.776275873,18,5,3.668368782,-39.361928
0.670943737,19,5,3.642500988,-39.3618965,1.732730865,19,5,3.642500988,-39.3618965
0.6301829219,20,5,3.616633257,-39.36185928,1.556170821,20,5,3.616633257,-39.36185928
0.530328393,21,5,3.5907656,-39.36181633,1.527797699,21,5,3.5907656,-39.36181633
0.530328393,22,5,3.564898027,-39.36176765,1.527797699,22,5,3.564898027,-39.36176765
0.5569566488,23,5,3.539030549,-39.36171325,1.54306221,23,5,3.539030549,-39.36171325
0.5777558684,24,5,3.513163177,-39.36165312,1.600907207,24,5,3.513163177,-39.36165312
0.5144789219,25,5,3.48729592,-39.36158727,1.556942821,25,5,3.48729592,-39.36158727
0.5705868602,1,4,4.10820935,-39.3815868,1.576913953,1,4,4.10820935,-39.3815868
0.5749767423,2,4,4.08233471,-39.3816527,1.733853102,2,4,4.08233471,-39.3816527
0.5749767423,3,4,4.056459954,-39.38171287,1.733853102,3,4,4.056459954,-39.38171287
0.5758378506,4,4,4.030585093,-39.38176731,1.878629446,4,4,4.030585093,-39.38176731
0.5316828489,5,4,4.004710137,-39.38181602,1.860224485,5,4,4.004710137,-39.38181602
0.5640474558,6,4,3.978835096,-39.381859,1.83219862,6,4,3.978835096,-39.381859
0.6204665303,7,4,3.952959981,-39.38189625,1.787350416,7,4,3.952959981,-39.38189625
0.6204665303,8,4,3.927084804,-39.38192777,1.787350416,8,4,3.927084804,-39.38192777
0.6320810914,9,4,3.901209573,-39.38195356,1.707395315,9,4,3.901209573,-39.38195356
0.5952448249,10,4,3.8753343,-39.38197362,1.641832352,10,4,3.8753343,-39.38197362
0.580809474,11,4,3.849458995,-39.38198795,1.544604659,11,4,3.849458995,-39.38198795
0.5720962286,12,4,3.82358367,-39.38199654,1.507208467,12,4,3.82358367,-39.38199654
0.5720962286,13,4,3.797708333,-39.38199941,1.507208467,13,4,3.797708333,-39.38199941
0.5718432665,14,4,3.771832997,-39.38199654,1.539969444,14,4,3.771832997,-39.38199654
0.5129193664,15,4,3.745957671,-39.38198795,1.638085008,15,4,3.745957671,-39.38198795
0.6343915462,16,4,3.720082367,-39.38197362,1.688567162,16,4,3.720082367,-39.38197362
0.6221299171,17,4,3.694207094,-39.38195356,1.751184344,17,4,3.694207094,-39.38195356
0.6221299171,18,4,3.668331863,-39.38192777,1.751184344,18,4,3.668331863,-39.38192777
0.6357818246,19,4,3.642456685,-39.38189625,1.668604732,19,4,3.642456685,-39.38189625
0.5919361711,20,4,3.616581571,-39.381859,1.61769259,20,4,3.616581571,-39.381859
0.5409033895,21,4,3.59070653,-39.38181602,1.580121517,21,4,3.59070653,-39.38181602
0.516687274,22,4,3.564831574,-39.38176731,1.550333261,22,4,3.564831574,-39.38176731
0.516687274,23,4,3.538956712,-39.38171287,1.550333261,23,4,3.538956712,-39.38171287
0.5507481694,24,4,3.513081956,-39.3816527,1.521165848,24,4,3.513081956,-39.3816527
0.4904370308,25,4,3.487207317,-39.3815868,1.578988433,25,4,3.487207317,-39.3815868
0.6241267323,1,3,4.108298004,-39.40158628,1.706774235,1,3,4.108298004,-39.40158628
0.605327487,2,3,4.082415977,-39.40165223,1.895978689,2,3,4.082415977,-39.40165223
0.605327487,3,3,4.056533833,-39.40171245,1.895978689,3,3,4.056533833,-39.40171245
0.6019191742,4,3,4.030651584,-39.40176693,1.844468832,4,3,4.030651584,-39.40176693
0.5466253161,5,3,4.00476924,-39.40181567,1.807252884,5,3,4.00476924,-39.40181567
0.5519256592,6,3,3.978886812,-39.40185868,1.728919744,6,3,3.978886812,-39.40185868
0.5654838681,7,3,3.953004309,-39.40189596,1.640828609,7,3,3.953004309,-39.40189596
0.5654838681,8,3,3.927121744,-39.4019275,1.640828609,8,3,3.927121744,-39.4019275
0.5362293124,9,3,3.901239125,-39.40195331,1.661512494,9,3,3.901239125,-39.40195331
0.5936635733,10,3,3.875356464,-39.40197338,1.563878775,10,3,3.875356464,-39.40197338
0.5427965522,11,3,3.849473771,-39.40198772,1.441169739,11,3,3.849473771,-39.40198772
0.5503548384,12,3,3.823591058,-39.40199632,1.462896824,12,3,3.823591058,-39.40199632
