MAIN_ID,ANG_DIST,OTYPE,RA,,,,DEC,,,,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,RA_d,DEC_d,PMRA,PMDEC,PMRA_PREC,PMDEC_PREC,PM_ERR_MAJA,PM_ERR_MINA,PM_ERR_ANGLE,PM_QUAL,PM_BIBCODE,FILTER_NAME_B,FLUX_B,FLUX_ERROR_B,FLUX_SYSTEM_B,FLUX_BIBCODE_B,FLUX_VAR_B,FLUX_MULT_B,FLUX_QUAL_B,FLUX_UNIT_B,FILTER_NAME_V,FLUX_V,FLUX_ERROR_V,FLUX_SYSTEM_V,FLUX_BIBCODE_V,FLUX_VAR_V,FLUX_MULT_V,FLUX_QUAL_V,FLUX_UNIT_V,FILTER_NAME_R,FLUX_R,FLUX_ERROR_R,FLUX_SYSTEM_R,FLUX_BIBCODE_R,FLUX_VAR_R,FLUX_MULT_R,FLUX_QUAL_R,FLUX_UNIT_R,FILTER_NAME_J,FLUX_J,FLUX_ERROR_J,FLUX_SYSTEM_J,FLUX_BIBCODE_J,FLUX_VAR_J,FLUX_MULT_J,FLUX_QUAL_J,FLUX_UNIT_J,FILTER_NAME_H,FLUX_H,FLUX_ERROR_H,FLUX_SYSTEM_H,FLUX_BIBCODE_H,FLUX_VAR_H,FLUX_MULT_H,FLUX_QUAL_H,FLUX_UNIT_H,FILTER_NAME_K,FLUX_K,FLUX_ERROR_K,FLUX_SYSTEM_K,FLUX_BIBCODE_K,FLUX_VAR_K,FLUX_MULT_K,FLUX_QUAL_K,FLUX_UNIT_K,RVZ_TYPE,RVZ_RADVEL,RVZ_ERROR,RVZ_QUAL,RVZ_WAVELENGTH,RVZ_BIBCODE,SP_TYPE,SP_QUAL,SP_BIBCODE,MORPH_TYPE,MORPH_QUAL,MORPH_BIBCODE,GALDIM_MAJAXIS,GALDIM_MINAXIS,GALDIM_ANGLE,GALDIM_QUAL,GALDIM_WAVELENGTH,GALDIM_BIBCODE,BIBLIST
[PGS2006] cep101,656.85,Cepheid,3.592166667,0,14,22.12,-38.81944444,-39,10,50,6,6,,,,D,I,2008ApJ...672..266G,3.59217,-39.18056,,,,,,,,,,,,,,,,,,,V,21.261,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,J,20.289,0.047,Vega,2008ApJ...672..266G,V,,D,J,,,,,,,,,,K,19.913,0.042,Vega,2008ApJ...672..266G,V,,D,K,,,,,,,,,,,,,,,,,,,2
QSO B0013-3940,658.92,QSO,3.937105833,0,15,44.9054,-38.61942417,-39,22,50.073,14,14,0.0935,0.0802,90,A,O,2020yCat.1350....0G,3.937105849,-39.38057599,-0.062,-0.355,3,3,0.111,0.135,90,A,2020yCat.1350....0G,B,19.25,,Vega,2013A&A...557A.123E,,,E,B,V,18.9,,Vega,,,,E,V,,,,,,,,,,J,16.711,0.167,Vega,2003yCat.2246....0C,,,D,J,H,16.079,0.208,Vega,2003yCat.2246....0C,,,D,H,K,15.342,0.186,Vega,2003yCat.2246....0C,,,D,K,z,0.986,,D,O,2013A&A...557A.123E,,,,,,,,,,,,,6
[PGS2006] cep128,659.24,Cepheid,4.049041667,0,16,11.77,-38.72852778,-39,16,17.3,6,6,,,,D,O,2006AJ....132.2556P,4.04904,-39.27147,,,,,,,,,,,,,,,,,,,V,22.051,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[LA83] NGC 55 36,659.83,Galaxy,3.593083333,0,14,22.34,-38.73225,-39,16,3.9,6,6,,,,D,,2000MNRAS.311..673B,3.59308,-39.26775,,,,,,,,,,B,20.6,,Vega,,,,E,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,96708,,D,,2000MNRAS.311..673B,,,,,,,,,,,,,1
[JW2016] T14,659.98,X,4.047166667,0,16,11.32,-38.72304167,-39,16,37.05,7,7,,,,D,X,2016ApJ...821...24J,4.047167,-39.276958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[CHG2008] D-16,664.62,Star,3.595,0,14,22.8,-38.83561111,-39,9,51.8,6,6,,,,D,O,2008A&A...485...41C,3.595,-39.16439,,,,,,,,,,,,,,,,,,,V,20.199,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,86,,D,O,2008A&A...485...41C,B0.5II,D,2008A&A...485...41C,,,,,,,,,,1
LCRS B001207.6-393807,669.08,Galaxy,3.65925,0,14,38.22,-38.64247222,-39,21,27.1,6,6,2500,2500,90,D,,1996ApJ...470..172S,3.65925,-39.35753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[PGS2006] cep100,669.63,Cepheid,3.587291667,0,14,20.95,-38.81880556,-39,10,52.3,6,6,,,,D,I,2008ApJ...672..266G,3.58729,-39.18119,,,,,,,,,,,,,,,,,,,V,21.822,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,J,20.541,0.051,Vega,2008ApJ...672..266G,V,,D,J,,,,,,,,,,K,20.138,0.055,Vega,2008ApJ...672..266G,V,,D,K,,,,,,,,,,,,,,,,,,,2
[CHG2008] A-45,670.56,Star,4.04575,0,16,10.98,-38.71119444,-39,17,19.7,6,6,,,,D,O,2008A&A...485...41C,4.04575,-39.28881,,,,,,,,,,,,,,,,,,,V,20.71,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,165,,D,O,2008A&A...485...41C,B0I,D,2008A&A...485...41C,,,,,,,,,,1
6dFGS gJ001422.4-390948,670.92,Galaxy,3.593125,0,14,22.35,-38.83680556,-39,9,47.5,6,6,,,,D,,2009MNRAS.399..683J,3.59312,-39.16319,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0,,Vega,2009MNRAS.399..683J,,,D,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,26,45,D,,2009MNRAS.399..683J,,,,,,,,,,,,,1
[VJP2006] 21,671.92,PN?,4.058333333,0,16,14,-38.74341667,-39,15,23.7,6,6,,,,D,,2006A&A...455..891V,4.05833,-39.25658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[PGS2006] cep087,672.48,Cepheid,3.584041667,0,14,20.17,-38.80994444,-39,11,24.2,6,6,,,,D,I,2008ApJ...672..266G,3.58404,-39.19006,,,,,,,,,,,,,,,,,,,V,21.764,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,J,20.517,0.039,Vega,2008ApJ...672..266G,V,,D,J,,,,,,,,,,K,19.964,0.041,Vega,2008ApJ...672..266G,V,,D,K,,,,,,,,,,,,,,,,,,,2
TYC 7524-180-1,672.73,Star,4.060585417,0,16,14.5405,-38.8056225,-39,11,39.759,14,14,0.0169,0.013,90,A,O,2020yCat.1350....0G,4.060585773,-39.19437778,11.634,-1.077,3,3,0.016,0.024,90,A,2020yCat.1350....0G,B,12.473,0.008,Vega,2014AJ....148...81M,,,B,B,V,11.941,0.018,Vega,2014AJ....148...81M,,,C,V,,,,,,,,,,J,10.867,0.023,Vega,2003yCat.2246....0C,,,C,J,H,10.613,0.025,Vega,2003yCat.2246....0C,,,C,H,K,10.53,0.025,Vega,2003yCat.2246....0C,,,C,K,v,-5.08,0.54,A,O,2018yCat.1345....0G,,,,,,,,,,,,,5
[RPS97] NGC    55  1,672.94,PartofG,3.584208333,0,14,20.21,-38.81144444,-39,11,18.8,6,6,,,,D,,,3.58421,-39.18856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[CHG2008] D-15,673.02,Star,3.590916667,0,14,21.82,-38.83330556,-39,10,0.1,6,6,,,,D,O,2008A&A...485...41C,3.59092,-39.16669,,,,,,,,,,,,,,,,,,,V,20.258,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,69,,D,O,2008A&A...485...41C,A0I,D,2008A&A...485...41C,,,,,,,,,,1
RX J0014.3-3911,674.51,X,3.58375,0,14,20.1,-38.81194444,-39,11,17,5,5,15000,15000,90,D,,1997AJ....113.1296S,3.5838,-39.1881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
RX J001420.1-391116,674.87,X,3.58375,0,14,20.1,-38.8125,-39,11,15,5,5,,,,D,,,3.5838,-39.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[PGS2006] cep131,677.02,Cepheid,3.582875,0,14,19.89,-38.81211111,-39,11,16.4,6,6,,,,D,O,2006AJ....132.2556P,3.58288,-39.18789,,,,,,,,,,,,,,,,,,,V,22.031,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[BWE2015] NGC   55  44,683.64,HMXB,3.58065,0,14,19.356,-38.81291111,-39,11,13.52,7,7,,,,D,X,2015AJ....150...94B,3.58065,-39.187089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
[CHG2008] D-14,684.71,Star,3.583416667,0,14,20.02,-38.82438889,-39,10,32.2,6,6,,,,D,O,2008A&A...485...41C,3.58342,-39.17561,,,,,,,,,,,,,,,,,,,V,20.582,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,125,,D,O,2008A&A...485...41C,B2.5I,D,2008A&A...485...41C,,,,,,,,,,1
[PGS2006] cep130,685.98,Cepheid,4.055583333,0,16,13.34,-38.71972222,-39,16,49,6,6,,,,D,O,2006AJ....132.2556P,4.05558,-39.28028,,,,,,,,,,,,,,,,,,,V,22.413,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[PGS2006] cep138,691.53,Cepheid,3.580541667,0,14,19.33,-38.82322222,-39,10,36.4,6,6,,,,D,I,2008ApJ...672..266G,3.58054,-39.17678,,,,,,,,,,,,,,,,,,,V,22.466,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,J,21.214,0.06,Vega,2008ApJ...672..266G,V,,D,J,,,,,,,,,,K,21.055,0.098,Vega,2008ApJ...672..266G,V,,D,K,,,,,,,,,,,,,,,,,,,2
LCRS B001156.8-392337,691.63,Galaxy,3.614291667,0,14,27.43,-38.88422222,-39,6,56.8,6,6,2500,2500,90,D,,1996ApJ...470..172S,3.61429,-39.11578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[CHG2008] D-13,692.09,Star,3.584958333,0,14,20.39,-38.83630556,-39,9,49.3,6,6,,,,D,O,2008A&A...485...41C,3.58496,-39.16369,,,,,,,,,,,,,,,,,,,V,20.375,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,138,,D,O,2008A&A...485...41C,B1I,D,2008A&A...485...41C,,,,,,,,,,1
TYC 7524-7-1,693.49,Star,3.813405833,0,15,15.2174,-38.58672528,-39,24,47.789,14,14,0.0226,0.018,90,A,O,2020yCat.1350....0G,3.8134061,-39.4132749,29.34,-7.073,3,3,0.025,0.032,90,A,2020yCat.1350....0G,B,12.354,0.012,Vega,2014AJ....148...81M,,,C,B,V,11.447,0.037,Vega,2014AJ....148...81M,,,C,V,R,10.71,,Vega,2003AJ....125..984M,,,E,R,J,9.737,0.022,Vega,2003yCat.2246....0C,,,C,J,H,9.25,0.023,Vega,2003yCat.2246....0C,,,C,H,K,9.147,0.023,Vega,2003yCat.2246....0C,,,C,K,v,15.59,0.64,A,O,2018yCat.1345....0G,,,,,,,,,,,,,6
[BWE2015] NGC   55  52,698.01,HMXB,3.5801125,0,14,19.227,-38.82926111,-39,10,14.66,7,7,,,,D,X,2015AJ....150...94B,3.580114,-39.170739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
[PGS2006] cep023,698.8,Cepheid,3.577625,0,14,18.63,-38.82241667,-39,10,39.3,6,6,,,,D,I,2008ApJ...672..266G,3.57763,-39.17758,,,,,,,,,,,,,,,,,,,V,21.122,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,J,19.946,0.037,Vega,2008ApJ...672..266G,V,,D,J,,,,,,,,,,K,19.5,0.038,Vega,2008ApJ...672..266G,V,,D,K,,,,,,,,,,,,,,,,,,,2
[VJP2006]  1,702.75,PN?,3.601541667,0,14,24.37,-38.87380556,-39,7,34.3,6,6,,,,D,,2006A&A...455..891V,3.60154,-39.12619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[PGS2006] cep039,703.52,Cepheid,3.580958333,0,14,19.43,-38.83702778,-39,9,46.7,6,6,,,,D,I,2008ApJ...672..266G,3.58096,-39.16297,,,,,,,,,,,,,,,,,,,V,21.076,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,J,19.666,0.042,Vega,2008ApJ...672..266G,V,,D,J,,,,,,,,,,K,19.276,0.039,Vega,2008ApJ...672..266G,V,,D,K,,,,,,,,,,,,,,,,,,,2
[PGS2006] cep079,704.9,Cepheid,3.571333333,0,14,17.12,-38.80502778,-39,11,41.9,6,6,,,,D,I,2008ApJ...672..266G,3.57133,-39.19497,,,,,,,,,,,,,,,,,,,V,20.952,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,J,19.41,0.038,Vega,2008ApJ...672..266G,V,,D,J,,,,,,,,,,K,18.709,0.033,Vega,2008ApJ...672..266G,V,,D,K,,,,,,,,,,,,,,,,,,,2
[BS2000] NGC 55 82,706.95,GlCl?,4.040333333,0,16,9.68,-38.6795,-39,19,13.8,6,6,,,,D,,2000MNRAS.311..673B,4.04033,-39.3205,,,,,,,,,,B,20.48,,Vega,,,,E,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[CHG2008] D-11,710.35,Star,3.575583333,0,14,18.14,-38.82938889,-39,10,14.2,6,6,,,,D,O,2008A&A...485...41C,3.57558,-39.17061,,,,,,,,,,,,,,,,,,,V,18.447,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,45,,D,O,2008A&A...485...41C,B3I,D,2008A&A...485...41C,,,,,,,,,,1
[CHG2008] D-12,710.55,Star,3.570166667,0,14,16.84,-38.80969444,-39,11,25.1,6,6,,,,D,O,2008A&A...485...41C,3.57017,-39.19031,,,,,,,,,,,,,,,,,,,V,20.096,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,125,,D,O,2008A&A...485...41C,A0I-II,D,2008A&A...485...41C,,,,,,,,,,1
2XMM J001416.1-391348,710.96,AGN,3.567176667,0,14,16.1224,-38.77004,-39,13,47.856,14,14,0.5519,0.4636,90,A,O,2020yCat.1350....0G,3.567176972,-39.22996005,-0.615,-1.56,3,3,0.546,0.887,90,A,2020yCat.1350....0G,B,20.86,,Vega,2013A&A...557A.123E,,,E,B,,,,,,,,,,R,20.63,,Vega,2013A&A...557A.123E,,,E,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,3.051,,D,O,2013A&A...557A.123E,,,,,,,,,,,,,3
LEDA  600275,712.14,Galaxy,4.075125,0,16,18.03,-38.75397222,-39,14,45.7,6,6,2500,2500,90,D,,1996ApJ...470..172S,4.07512,-39.24603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.17,50,E,O,2003A&A...412...45P,2
[LA83] NGC 55 16,717.18,Galaxy,3.709041667,0,14,50.17,-38.60016667,-39,23,59.4,6,6,,,,D,,2000MNRAS.311..673B,3.70904,-39.39983,,,,,,,,,,B,18.6,,Vega,,,,E,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,49814,,D,,2000MNRAS.311..673B,,,,,,,,,,,,,1
[CHG2008] D-10,718.39,Star,3.576458333,0,14,18.35,-38.83969444,-39,9,37.1,6,6,,,,D,O,2008A&A...485...41C,3.57646,-39.16031,,,,,,,,,,,,,,,,,,,V,20.026,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,69,,D,O,2008A&A...485...41C,A2I,D,2008A&A...485...41C,,,,,,,,,,1
[BS2000] NGC 55 32,720.56,GlCl?,3.568583333,0,14,16.46,-38.81858333,-39,10,53.1,6,6,,,,D,,2000MNRAS.311..673B,3.56858,-39.18142,,,,,,,,,,B,19.49,,Vega,,,,E,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
LCRS B001144.5-393117,725.72,Galaxy,3.56325,0,14,15.18,-38.75644444,-39,14,36.8,6,6,2500,2500,90,D,,1996ApJ...470..172S,3.56325,-39.24356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2XMM J001451.5-392415,726.61,AGN,3.714735,0,14,51.5364,-38.59520694,-39,24,17.255,14,14,0.3686,0.3022,90,A,O,2020yCat.1350....0G,3.714735295,-39.40479333,0.668,-0.36,3,3,0.463,0.585,90,A,2020yCat.1350....0G,B,21.01,,Vega,2013A&A...557A.123E,,,E,B,,,,,,,,,,R,20.4,,Vega,2013A&A...557A.123E,,,E,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,0.966,,D,O,2013A&A...557A.123E,,,,,,,,,,,,,3
[BS2000] NGC 55 37,727.47,GlCl?,3.631541667,0,14,31.57,-38.64088889,-39,21,32.8,6,6,,,,D,,2000MNRAS.311..673B,3.63154,-39.35911,,,,,,,,,,B,19.56,,Vega,,,,E,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[CHG2008] D-9,729.16,Star,3.56975,0,14,16.74,-38.83269444,-39,10,2.3,6,6,,,,D,O,2008A&A...485...41C,3.56975,-39.16731,,,,,,,,,,,,,,,,,,,V,19.355,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,91,,D,O,2008A&A...485...41C,B5I,D,2008A&A...485...41C,,,,,,,,,,1
[BS2000] NGC 55 45,730.24,GlCl?,4.076791667,0,16,18.43,-38.73280556,-39,16,1.9,6,6,,,,D,,2000MNRAS.311..673B,4.07679,-39.26719,,,,,,,,,,B,19.77,,Vega,,,,E,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[LA83] NGC 55 18,734.65,Galaxy,3.668541667,0,14,40.45,-38.61319444,-39,23,12.5,6,6,,,,D,,2000MNRAS.311..673B,3.66854,-39.38681,,,,,,,,,,B,19.7,,Vega,,,,E,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,48265,,D,,2000MNRAS.311..673B,,,,,,,,,,,,,1
[CHG2008] D-8,742.37,Star,3.567333333,0,14,16.16,-38.83938889,-39,9,38.2,6,6,,,,D,O,2008A&A...485...41C,3.56733,-39.16061,,,,,,,,,,,,,,,,,,,V,18.945,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,75,,D,O,2008A&A...485...41C,A5V,D,2008A&A...485...41C,,,,,,,,,,1
[PGS2006] cep126,744.56,Cepheid,3.569833333,0,14,16.76,-38.84725,-39,9,9.9,6,6,,,,D,I,2008ApJ...672..266G,3.56983,-39.15275,,,,,,,,,,,,,,,,,,,V,22.553,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,J,21.169,0.074,Vega,2008ApJ...672..266G,V,,D,J,,,,,,,,,,K,20.372,0.076,Vega,2008ApJ...672..266G,V,,D,K,,,,,,,,,,,,,,,,,,,2
[LA83] NGC 55 22,744.95,Galaxy,3.865416667,0,15,27.7,-38.57508333,-39,25,29.7,6,6,,,,D,,2000MNRAS.311..673B,3.86542,-39.42492,,,,,,,,,,B,19.6,,Vega,,,,E,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,75000,,D,,2000MNRAS.311..673B,,,,,,,,,,,,,1
[PGS2006] cep098,745.12,Cepheid,3.560416667,0,14,14.5,-38.82166667,-39,10,42,6,6,,,,D,I,2008ApJ...672..266G,3.56042,-39.17833,,,,,,,,,,,,,,,,,,,V,21.759,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,J,20.709,0.049,Vega,2008ApJ...672..266G,V,,D,J,,,,,,,,,,K,20.14,0.085,Vega,2008ApJ...672..266G,V,,D,K,,,,,,,,,,,,,,,,,,,2
2MASX J00162163-3912221,750.31,Galaxy,4.090185,0,16,21.6444,-38.79371,-39,12,22.644,14,14,1.0137,0.6802,90,C,O,2020yCat.1350....0G,4.090185355,-39.20629004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J,14.044,0.096,Vega,2006AJ....131.1163S,,,C,J,H,13.348,0.124,Vega,2006AJ....131.1163S,,,D,H,K,12.921,0.153,Vega,2006AJ....131.1163S,,,D,K,z,0.041429,1.20E-04,D,,1996ApJ...470..172S,,,,,,,0.267,0.144,130,C,N,2006AJ....131.1163S,2
[LA83] NGC 55 61,750.64,Galaxy,3.8385,0,15,21.24,-38.98736111,-39,0,45.5,6,6,,,,D,,2000MNRAS.311..673B,3.8385,-39.01264,,,,,,,,,,B,19,,Vega,,,,E,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,66700,,D,,2000MNRAS.311..673B,,,,,,,,,,,,,1
LCRS B001251.0-391725,751.3,Galaxy,3.839375,0,15,21.45,-38.9875,-39,0,45,6,6,2500,2500,90,D,,1996ApJ...470..172S,3.83937,-39.0125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[JW2016] T15,751.52,X,4.080583333,0,16,19.34,-38.72069444,-39,16,45.5,7,7,,,,D,X,2016ApJ...821...24J,4.080583,-39.279306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
LEDA  599897,754.28,Galaxy,4.081625,0,16,19.59,-38.72072222,-39,16,45.4,6,6,2500,2500,90,D,,1996ApJ...470..172S,4.08162,-39.27928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,1.1,143,E,O,2003A&A...412...45P,3
LCRS B001330.5-392036,754.36,Galaxy,4.003291667,0,16,0.79,-38.9345,-39,3,55.8,6,6,2500,2500,90,D,,1996ApJ...470..172S,4.00329,-39.0655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[CHG2008] D-7,755.05,Star,3.5635,0,14,15.24,-38.84169444,-39,9,29.9,6,6,,,,D,O,2008A&A...485...41C,3.5635,-39.15831,,,,,,,,,,,,,,,,,,,V,19.928,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,101,,D,O,2008A&A...485...41C,A0I-II,D,2008A&A...485...41C,,,,,,,,,,1
2XMM J001551.6-390232,758.26,EmG,3.96567375,0,15,51.7617,-38.95789611,-39,2,31.574,14,14,6.4554,3.2271,90,C,O,2020yCat.1350....0G,3.965673784,-39.042104,,,,,,,,,,B,20.34,,Vega,2013A&A...557A.123E,,,E,B,,,,,,,,,,R,18.55,,Vega,2013A&A...557A.123E,,,E,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,0.251,,D,O,2013A&A...557A.123E,,,,,,,,,,,,,1
LCRS B001225.1-394151,758.36,Galaxy,3.731791667,0,14,55.63,-38.58044444,-39,25,10.4,6,6,2500,2500,90,D,,1996ApJ...470..172S,3.73179,-39.41956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TYC 7524-179-1,759.02,Star,3.550217083,0,14,12.0521,-38.79213889,-39,12,28.3,14,14,0.0213,0.0166,90,A,O,2020yCat.1350....0G,3.550217471,-39.20786129,14.051,-3.222,3,3,0.022,0.027,90,A,2020yCat.1350....0G,B,12.182,0.032,Vega,2014AJ....148...81M,,,C,B,V,11.585,0.016,Vega,2014AJ....148...81M,,,C,V,R,10.98,,Vega,2003AJ....125..984M,,,E,R,J,10.562,0.022,Vega,2003yCat.2246....0C,,,C,J,H,10.295,0.024,Vega,2003yCat.2246....0C,,,C,H,K,10.264,0.021,Vega,2003yCat.2246....0C,,,C,K,v,21.04,0.72,A,O,2018yCat.1345....0G,,,,,,,,,,,,,11
2XMM J001559.2-390322,766.52,AGN,3.996335833,0,15,59.1206,-38.94361639,-39,3,22.981,14,14,0.184,0.132,90,A,O,2020yCat.1350....0G,3.996336173,-39.05638368,-0.171,0.133,3,3,0.178,0.235,90,A,2020yCat.1350....0G,B,19.28,,Vega,2013A&A...557A.123E,,,E,B,,,,,,,,,,R,19.14,,Vega,2013A&A...557A.123E,,,E,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1.794,,D,O,2013A&A...557A.123E,,,,,,,,,,,,,1
[CHG2008] D-6,769.46,Star,3.562875,0,14,15.09,-38.85269444,-39,8,50.3,6,6,,,,D,O,2008A&A...485...41C,3.56288,-39.14731,,,,,,,,,,,,,,,,,,,V,19.367,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,58,,D,O,2008A&A...485...41C,A3II,D,2008A&A...485...41C,,,,,,,,,,2
[VJP2006] 20,771.28,PN?,4.09175,0,16,22.02,-38.73230556,-39,16,3.7,6,6,,,,D,,2006A&A...455..891V,4.09175,-39.26769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
